source,title,company,location,salary,description,job_url
Seek,"Senior Dog Groomer – $80,000–$90,000 + Sponsorship Available",PawsAbout Pty Ltd,"Rose Bay, Sydney NSW","$80,000 – $90,000 per year","oin our passionate and growing team at PawsAbout!We’re on the lookout for a talented, experiencedSenior Dog Groomerwho truly cares about animal welfare and takes pride in delivering high-quality grooming services.🐶 What We’re Looking For:Minimum3 years of hands-on dog grooming experienceSkilled in breed-specific clips and confident with a wide range of coat typesGentle, patient, and animal-loving attitudeAble to work independently and as part of a collaborative, supportive teamStrong communication and customer service skills💼 What We Offer:Salary: $80,000–$90,000 per year, depending on experienceSponsorship availablefor the right candidate (must meet visa requirements)Full-time role,Monday to Friday only– enjoy your weekends off!Fun, inclusive team cultureBeautiful locations inSydney’s Eastern Suburbs(Coogee & Rose Bay)Supportive management that values your growth, work-life balance, and wellbeing✉️ How to Apply:Please send yourresume and photos of your grooming workto:📧info@pawsabout.com.au",https://www.seek.com.au/job/86281151?type=standard&ref=search-standalone#sol=58d4f9fa0402ca28cbad3ff4e06737b77fb8ef58
Seek,Experienced Dog & Cat Groomers with Sponsorship Opportunities Available,Rufus & Coco Australia,Sydney NSW,"$60,000 – $73,200 per year","The Fur Salon by Rufus & Coco is seeking experienced pet groomers and to join our luxury salons in Mosman, Balgowlah and Queens Park.   We pride ourselves on style cuts and offer everything from a standard groom for dogs and cats, through to massages and facials, so that pet parents can pamper their furry friends as well as they would themselves (if not more!).We have full-time roles available for experienced groomers. You’ll provide pet grooming services, manage and sell a retail collection, and maintain our reputation for quality and service!Learn more about us at www.thefursalon.com.au and www.instagram.com/thefursalon.Why The Fur Salon?The Fur Salon is operated by Rufus & Coco, Australia’s most awarded pet care brandAttractive salary package above industry average plus weekly bonusesSponsorship Opportunities AvailableNew, state-of-the-art electric bath, tables and cutting equipmentServicing friendly clienteleGreat team cultureBeautiful working environmentA supportive team, including a master groomer, who will dedicate time to train you and help you perfect your grooming skillsYou will have:For Pet Groomers:At least 18 months experience providing grooming services within a dog or pet grooming salon or 6 months experience and has completed a grooming qualification. Cat grooming skills are valuedGood scissor technique and dog handling skills - able to handle a diverse range of dogs including various breeds, sizes and agesTake pride in maintaining a high standard of personal and salon presentationComputer proficient – use of word programsStrong customer service and selling skillsBe resourceful and happy to work independentlyA willingness to learnAre you the paw-fect fit?Hit “Apply” or email your resume tohello@thefursalon.com.auand please include photos of dogs you have groomed.All applicants must have the right to live and work in Australia.",https://www.seek.com.au/job/86034989?type=standard&ref=search-standalone#sol=fb0e238d6c51200340936929de85964c66fcb045
Seek,Sous Chef & Chef de Partie,culinary crew on-demand,"Noosaville, Sunshine Coast QLD","$75,000 – $90,000 per year","We're Hiring: Sous Chef & Chef de PartieA well-established, highly regarded riverside restaurant inNoosavilleis seeking a skilledSous ChefandChef de Partieto join their professional kitchen team. Known for delivering high-quality, seasonal, Mediterranean-inspired cuisine, the venue offers a supportive environment, excellent working conditions, and the opportunity to be part of a respected and passionate team.Current Opportunities:Sous ChefAs Sous Chef, you'll work closely with the Head Chef to manage day-to-day operations, lead service, and support the development of the kitchen team.Key Responsibilities:Lead and supervise kitchen operationsAssist in menu planning and seasonal developmentMaintain food safety and hygiene standardsMentor junior team membersWhat We’re Looking For:Minimum 2 years’ experience as a Sous Chef (or strong CDP ready to step up)Excellent leadership and communication skillsHigh standards for quality and consistencyAbility to work efficiently under pressureBenefits:Competitive salary based on experienceRelocation assistance availableVisa sponsorship offered for the right candidateChef de PartieAs Chef de Partie, you’ll run your section with skill and confidence, ensuring consistency in every dish.Key Responsibilities:Manage your section and assist during busy servicesMaintain high standards of food preparation and presentationAdhere to hygiene and safety protocolsWork collaboratively with the kitchen teamWhat We’re Looking For:1–2 years’ experience in a similar roleAttention to detail and a positive attitudeReliable and motivated team playerPassion for quality food and seasonal produceBenefits:Competitive salary based on experienceWork with high-quality, seasonal produce in a professional environmentOpportunity to learn and grow under experienced leadershipSupportive and collaborative team cultureWhy Join This Team?Work in a highly rated, long-established kitchenFull-time, stable roles in a respected venueCompetitive salary (based on experience)Beautiful riverside location in NoosavilleSponsorship and relocation assistance available for the Sous Chef roleHow to Apply:To apply, please send yourCV and a brief cover letterto:claudia@culinarycrewondemand.comPlease indicate which role you are applying for. We look forward to hearing from talented chefs ready to take the next step in their career.",https://www.seek.com.au/job/86376890?type=standard&ref=search-standalone#sol=6ede9170719b9b5132844caa296b647ecbb5cdfb
Seek,Chefs and Cooks,LocalsCo,"Bunbury, Bunbury & South West WA",N/A,"The Rose Hotel - Hiring Kitchen Staff now!We are seeking highly skilled people to join our kitchen team:Highly regarded iconic Bunbury venue with high volume pub menu.Seeking casual and full time staff; days, nights and weekends.Seeking Chefs and Cooks.Enjoy discounts on food & beverages across all LocalsCo venues.Immediate start availableChance to work across our other venues in the region; Treendale Farm Hotel and Eaton Tavern.The Rose Hotel has a balance between being a family friendly venue and the local pub that’s always been there. With spacious areas and plenty of separation between quiet corners, bars and an kids play area, the venue caters for the needs of every type of customer, no matter the reason for coming to the pub. Family dining is a critical part of our pub model and we need you to help continue to deliver this!About You:The ability to excel under pressure in a busy kitchenExperience in high-volume pubsStrong culinary skills with the ability to train othersAttention to detail with a proactive attitudePermanent visa holders and Australian residents welcome.Sponsorship available however, candidates must be able to legally work for 3 months minimum to prove skills and ability prior to this option becoming available.You'll report to the Head Chef and Executive Chef for the LocalsCo Group.Who are we?LocalsCo is an independent hospitality group who specialises in restoring heritage pubs and creating community hubs. While there is variation in the locations and offerings of our venues, what remains consistent is our desire to deliver quality, inclusive hospitality in comfortable, presentable and memorable spaces.We are the custodians of our pubs, investing in the building and the customers, ensuring they will thrive for years to come. As a group operator, we have the ability to support our pubs for the long term and offer a higher level of support to the community. We ensure continuous investment into the success of each pub’s community and staff – we take hospitality seriously and with us you can too.Pubs for generations.Only applicants currently living in Western Australia will be contacted.APPLY NOW!",https://www.seek.com.au/job/86339425?type=standard&ref=search-standalone#sol=5b71026e1be85cf57bd182f8de465839a4251088
Seek,Assistant Accountant - Mandarin Speaking | Sponsorship available,BrillianTalent,Sydney NSW,"$65,000+super",My Client is one of the fastest-growing commercial property asset management companies in AustraliaJob ResponsibilitiesHandle daily bookkeeping and quarterly GST submissionsReview monthly reports and organize financial dataAssist and coordinate with external accountants and auditorsSupport asset acquisition work and complete information collection and filingOther finance-related support tasksRequirementsCurrently holding a valid visa that allows work in AustraliaAccounting-related degree from a local Australian universityProficient in various office softwareCA/CPA qualification preferredFamiliarity with accounting software such as QuickBooks and XERO is a plusExperience at a Big Four accounting firm is a plusExperience in retail or commercial property finance is a plusSponsorship available!!!Ready to apply?Apply now or contact our recruitment consultantJane Zhengatjane.zheng@brilliantalent.com.auOnly shortlisted candidates will be contacted.,https://www.seek.com.au/job/85953778?type=standard&ref=search-standalone#sol=a07e826862d67ab6347e5f6643771f4ee93b6782
Seek,Multiple Roles,Ocean Bar & Kitchen,"Henley Beach, Adelaide SA",N/A,"Join Our Team at Ocean Bar & Kitchen - Henley Beach📍Location: Henley Beach, Adelaide🌊Best Coastal View in AdelaideOcean Bar & Kitchen, located right in the heart of Henley Beach, offers breathtaking views of the coastline and a vibrant atmosphere. We're looking for passionate and customer-focused individuals to join our team in the following roles:BartendersWaiters/WaitressesHosts/HostessesWhether you're looking for casual, part-time, or full-time hours, we have a position for you!What We Offer:Stunning coastal locationwith the best view in Adelaide.Flexible hoursto suit your lifestyle.Afun and dynamic teamin a fast-paced, welcoming environment.Competitive payand tips.SPONSORSHIPS AVAILABLE FOR THE RIGHT CANDIDATESKey Responsibilities:Bartenders: Crafting cocktails, managing bar orders, and delivering exceptional service.Waiters/Waitresses: Providing attentive service, taking orders, and ensuring customer satisfaction.Hosts/Hostesses: Greeting guests, managing reservations, and ensuring a smooth customer experience.Skills & Experience:Previous experience in hospitality is preferred but not essential.A passion for excellent customer service.A positive and energetic attitude.Flexibility and the ability to work across a range of shifts.If you're ready to work in a vibrant, beachside atmosphere and deliver exceptional service, we’d love to hear from you!How to Apply:Send your resume and a brief cover letter outlining your availability tooperationsmanager@oceanbarandkitchen.com.auor drop by in person. We look forward to having you as part of our team!Ocean Bar & Kitchen – Where great food, great drinks, and great views come together. 🌊🍸🍽️",https://www.seek.com.au/job/86040301?type=standard&ref=search-standalone#sol=7819802be33b2f3996517e3ea18148c6cc4d8d31
Seek,COMMIS CHEF/CHEF DE PARTIE - BURNT ORANGE MOSMAN,Burnt Orange,"Mosman, Sydney NSW","$65,000 – $80,000 per year","Looking for an ambitious young chef to join our team. If you want to learn from the best and be encouraged to think creatively, contribute to menu development and propose new dishes then Burnt Orange is the family for you. Must have at least 2 years kitchen experience and be able to run a section.Burnt Orange is housed in a beautiful sandstone mansion overlooking Sydney Harbour, serving breakfast, lunch and high tea. This is a well-run kitchen with low stress and a highly reputable organisation. Minimal night time work and great work/life balance - you'll be working with an amazing and enthusiastic team lead by a talented Head Chef in an iconic Sydney venue - don't miss this opportunity! Check out our website www.burntorange.com.auThe successful applicants will,- Have trade qualifications with varied experience with a la carte service and busy restaurants- Be creative and passionate about food- Be able to work under pressure whilst still consistently producing excellent food- Be reliable, have a positive attitude and be a team player!We will offer- Opportunity to work with an amazing Head Chef- A stable position with a chance to move up quickly- Professional team oriented work environment-Training and development and the opportunity to use excellent produce- Free Parking nearby, we are only 20 mins from CBD-Sponsorship available for the right candidate- Great Starting Salary  + Super+ Tips",https://www.seek.com.au/job/85992886?type=standard&ref=search-standalone#sol=fbdd0315e122168377b64b9e9fe89c78cd79013c
Seek,Restaurant Supervisor,Soak Hospitality,"Dampier, Port Hedland, Karratha & Pilbara WA","$70,000–$80,000 + performance bonuses","We’re on the lookout for a confident and capable Front of House Supervisor to join our passionate team at Soak in Dampier.This is a full-time, hands-on role perfect for someone who loves hospitality, thrives in a fast-paced environment, and leads with a calm, positive, and team-first attitude. If you’re looking to step into leadership — or take the next step towards a Restaurant Manager role — this could be your opportunity.About the RoleYou’ll be responsible for the smooth day-to-day running of the café floor across breakfast, lunch, and dinner services. This includes leading service, guiding and supporting the front-of-house team, liaising with the kitchen, and ensuring every guest has an exceptional experience.You’ll report directly to the Restaurant Manager and work closely with the leadership team. We’re a hands-on venue, so expect to rotate between sections, make coffees, run drinks, jump behind the bar, and get involved with events.Key Responsibilities• Oversee service and team performance during shifts• Support, train, and guide FOH team members• Coordinate with the kitchen to maintain smooth, timely service• Handle customer enquiries, bookings, and feedback professionally• Maintain cleanliness, presentation, and service standards• Foster a positive, proactive, team-focused culture• Contribute to a guest-first experience across every serviceBonus Points (Highly Regarded, Not Essential)• Confident email and admin skills, including professional customer correspondence• Familiarity with POS setup and basic troubleshooting• An understanding of “the numbers” — how to read the room, the sales, and the rosterWhat We’re Looking ForWe value attitude, communication, and energy just as much as experience. You’ll lead by example, stay calm under pressure, and bring professionalism without ego. You’re approachable, solutions-focused, and someone the team naturally looks to when things get busy.This is an ideal stepping stone for someone with their sights set on Restaurant Management. Sponsorship may be available for the right candidate ready to grow long-term with the business.Perks• Full-time hours with great lifestyle balance in the Pilbara• A strong, supportive team culture• Opportunity for career growth and development• Accommodation available for the right candidate• Work at an award-winning venue in one of WA’s most scenic coastal townsWhy Soak?🏆 Best Hospitality Business 2022🏆 Best Business (11–20 Employees) 2023 & 2024🏆 People’s Choice Award Winner 2023🏆 One of WA’s Top 5 Regional Businesses (11–20 Employees) 2024We’re proud to offer a premium yet relaxed Pilbara hospitality experience, known for our vibrant café culture, outstanding events, and loyal community following.",https://www.seek.com.au/job/86319183?type=standard&ref=search-standalone#sol=1d8bd2ff29ca702d19bd3a341f88eee8171b3274
Seek,Butcher,Pacific International Consulting Pty Ltd,"Cairns, Cairns & Far North QLD","$75,000 – $95,000 per year","You Solved partners with trusted companies across regional Australia to place top-tier international and domestic talent in long-term skilled trade roles. We are actively seekingCommercial Butchersto fill multiple roles with our clients—reputable, well-established employers in the food production and retail sectors.Our clients are known for offering modern and well-equipped facilities, long-term job stability, and exceptional work environments. To attract the best candidates, they are offeringcompetitive hourly rates, visa sponsorship, and relocation support.Why Join Through You Solved & Pacific Education & Visa Services?You Solved is an international recruitment and migration agency that specializes in employer-sponsored visa placements. If you're seeking a new life and career in Australia, we’ll match your skills with an ideal employer and provide expert migration support along the way.Our clients offer:Sponsorship on the Subclass 482 visa,with a clear pathway to permanent residencyRelocation and housing assistanceFuture support with family relocation and visasExcellent working conditions and long-term career opportunitiesDiverse work environments across commercial, industrial, and retail food productionThe RoleAs aCommercial Butcher, you’ll be responsible for selecting, cutting, trimming, preparing, and arranging meat for sale and supply. You'll operate meat and smallgoods processing machines and manage the processes involved in the production of smallgoods.Key Duties Include:Select, cut, trim, and prepare a variety of meats for retail and wholesale supplyOperate and maintain meat and smallgoods processing machineryEnsure the efficient and safe production of smallgoodsMaintain high hygiene and safety standards in the workplaceProvide excellent customer service, especially in retail or commercial environmentsManage inventory and stock levels of meat productsAdhere to workplace health and safety policiesKey Requirements:Trade qualification in Butchery or a related field preferredProven experience in commercial butchery, including cutting, processing, and smallgoods productionStrong understanding of meat processing machinery and techniquesAbility to work efficiently and safely in a fast-paced environmentWillingness to relocate to regional AustraliaAbility to pass drug and alcohol testingThis position offers ahigh salarywith excellent long-term career opportunities. Only the most suitable candidates will be contacted. This is not an entry-level or junior position.",https://www.seek.com.au/job/85760287?type=standard&ref=search-standalone#sol=10ceb9553ee95dd7d144a5fea036d3a9cd301b62
Seek,Business Development Representative,Contentful Global,Sydney NSW,"$150,000 per year (Base+Commission)","About the opportunityAs a Strategic Business Development Representative joining our sales team, you’ll have a direct impact on the growth of the company by managing our lead pipeline and identifying leads and sales opportunities with an emphasis on driving outbound activities. In addition, you will refine our sales prospecting techniques and qualify new incoming leads.Work Visa sponsorship is currently not available for this role.What to expect?You effectively maintain active engagement with our existing leads through an adaptable and personalized approachPartner with, and help to build the pipelines of Enterprise and Senior Account Executives who will assist in developing and sharpening your skills through consistent feedbackDocument, map and strategize using various details including use case, stakeholders, vendor decision process, next steps to better understand how to prospect and find new opportunities in new and existing accounts.Prioritizing opportunities and applying appropriate internal resources to move accounts through the customer journey.Use and keep Salesforce.com  up-to-date for lead management and sales forecasting as well as engaging with other sales tools such as outreach, linkedin, zoominfo, etc.Ensure a timely follow-up with all prospects in a very exciting and fast paced environmentAchieve monthly and quarterly goals of qualified opportunities and meetings booked for the Account ExecutivesWhat you need to be successful?Previous BDR/SDR or Account Executive experience in a similar or adjacent industry.Self-starter, doesn’t wait for things to happen, but pro-actively takes action to move the conversation forwardAble to join occasional in-person events and in-office collaboration with the wider team.Coachable, competitive nature with a strong desire to grow your career in salesStrong collaboration with teammates and prospective customersExcellent oral and written communication skillsSeeks to understand the customer’s needs, objectives, and challengesActive listener and good note-takerAbility to proactively qualify customer needsAbility to understand the business opportunity, and to articulate it to the AE team, by understanding the prospect’s use case and requirements well and how Contentful fits into the customer’s goalsAbility to follow the set processes, update the relevant systems diligently, and make suggestions on improvements where requiredDetail-oriented and data-drivenTechnical understanding and keen interest in technologyCustomer-first mindset, where you and the company win by helping our customers to be successfulCollege / University Degree educated or equivalent work experienceWhat's in it for you?Join an ambitious tech company reshaping the way people build digital experiencesHealthcare packages and time-off programs are available through Remote.com or your contracting agency.Full-time employees receive Stock Options for the opportunity to share in the success of our companyA personal education budget to improve your skills and grow in your careerEnjoy a full range of virtual and in-person events, including workshops, guest speakers, and fun team activities, supporting learning and networking exchange beyond the usual work dutiesAn annual wellbeing stipend to care for your physical, financial, or emotional healthA monthly communication phone/internet stipend and phone hardware upgrade reimbursement.New hire office equipment stipend for hybrid or distributed employees. Get the gear you need to work at your best.",https://www.seek.com.au/job/86035124?type=standard&ref=search-standalone#sol=08a8010c1aed97cdde1943e4dafa9c5accab31da
Seek,Senior Stylist / Visa Applicants Sponsorship Available,STEFAN HAIR,Brisbane QLD,"$60,000 – $80,000 per year","Join Queensland's Leading Salon Group – Senior Stylist & Visa Sponsorship Opportunities Available!We would love for you to be part of our team.Are you a talented Senior Stylist seeking a rewarding career with one of Queensland's largest and most prestigious salon groups? Stefan’s is looking for experienced, passionate, and creative stylists to join our Brisbane salon team. We're also offeringVisa Sponsorshipto qualified international candidates, so if you're ready for a new challenge, we want to hear from you!Why Stefan’s?Exceptional Career Growth:Stefan’s offers ongoing education with access to world-class training to further your craft. We support continuous development through workshops, training, and exposure to the latest trends and techniques, ensuring you're always ahead of the curve.Prestigious Brand Partnerships:You'll work with top global brands like L'Oréal, Kerastase, Kevin Murphy, EVO, Eleven, Colour Wow, GHD, and K18, using the latest products and technology to elevate your styling skills.Collaborative & Supportive Environment:Join a team of highly skilled professionals in a dynamic, creative, and supportive atmosphere. We value collaboration and mentorship, providing a culture where you can thrive and reach your full potential.Career Progression:Whether you’re looking to lead a team, develop your specialty, or move into a senior role, Stefan’s offers unparalleled opportunities for career advancement. Become part of Queensland's most respected salon group, where success is celebrated and your ambitions are supported.Visa Sponsorship Available:For international Senior Stylists, we’re proud to offerVisa Sponsorshipto help you take your career to new heights in Australia. If you’re looking to make a move to Queensland, we’re here to help make that happen!What We’re Looking For:Experienced Senior Stylists:Qualified Senior StylistsPassionate & Motivated:We’re looking for stylists who have a genuine desire to help guests look and feel their best, and who thrive in a fast-paced, customer-focused environment.Strong Leadership Abilities:If you have the experience and passion to mentor and inspire junior stylists, we’d love to have you on board.Global Talent:International applicants with relevant experience and qualifications are encouraged to apply, and we are happy to assist with Visa Sponsorship for the right candidates.What You’ll Get:Competitive Salary & Benefits:Receive a top-tier salary package $60,000 - 80,000, plus generous benefits and incentives.Access to Industry-Leading Products & Tools:Work with the best brands in the industry to deliver exceptional service to your clients.Mentorship & Growth Opportunities:Continuous professional development to ensure you continue to excel in your career.Vibrant Salon Environment:Work in a fast-paced, dynamic, and supportive team that celebrates your success.Visa Sponsorship:For international applicants, we offer support in obtaining Visa Sponsorship to make your transition to Queensland seamless.How to Apply:If you're ready to take your career to the next level with Stefan’s, we want to hear from you! Send your resume and portfolio, along with a cover letter explaining why you’d be a great fit for the role, tocarlie@stefan.com.au.",https://www.seek.com.au/job/86119287?type=standard&ref=search-standalone#sol=fcb913bee92e7511c61bc7b28202d0522f636c23
Seek,Chek/Cook,Baker and Farmer,"Pottsville, Lismore & Far North Coast NSW","$60,000 – $75,000 per year","Join Our Team at Baker and Farmer / Pottsville Bakehouse!We're on the lookout for a passionate, skilled Chef or experienced Cook to become part of our vibrant kitchen team at Baker and Farmer / Pottsville Bakehouse!If you love working with fresh, seasonal ingredients, thrive in a fast-paced environment, and value being part of a supportive and fun crew — this is the opportunity for you.👨‍🍳What We’re Offering:AFull-Time positionin one of Pottsville’s most loved venuesA chance to join a passionate, close-knit team that feels like familyA workplace that values quality, creativity, and a great vibe👀We’re Looking For Someone Who:Has 2+ years experience in a similar chef or cook roleIs available on weekends and public holidaysBrings a positive attitude, is team-oriented, and has an eye for detailCan work independentlySponsorship available for the right candidate and if is already in Australia.📧How to Apply:Think you're the perfect fit? Or know someone who might be? Send your resume tomanagement@bakerandfarmer.com.auPlease note: Only shortlisted applicants will be contacted.",https://www.seek.com.au/job/86091304?type=standard&ref=search-standalone#sol=e77062cb28a58f6debd7959589cee730ce845596
Seek,Roof Plumbers - 482 Visa Sponsorship | NZ Welcome,Lorg Talent,Brisbane QLD,N/A,"Are you a qualified and experiencedMetal Roof Plumberalready in Australia and looking to stay long-term?Lorg Talent is recruiting on behalf of two reputable roofing contractors with strong pipelines of residential and commercial projects.Whether you are anAustralian citizen,permanent resident,New Zealand citizen, or an overseas candidateeligible for Subclass 482 Temporary Skill Shortage visa sponsorship, we have full-time, permanent roles ready for you inPerth and Brisbane.Visa sponsorship is available for eligible applicants based in Australia or overseas.LocationsPerth, Western AustraliaBrisbane, QueenslandJob Opportunities – OverviewPerth (WA):Variety of residential, strata, and commercial projects in the Perth Metro areaRe-guttering, leak detection and repairs, re-roofing, skylight installations, and insurance workCompany vehicle, tools, and fuel card providedBrisbane (QLD):New-build residential homes (single and double-storey)Installation of metal roofing, fascia, gutters, and downpipesWell-organised sites with consistent work across South East QueenslandSite Supervisor position also available– oversee teams, manage job schedules, and ensure site qualityCompany car and fuel card providedfor the Supervisor roleWhat We Are Looking ForCurrently in Australia (Australian citizens, permanent residents, 482 visa holders, Working Holiday Visa holders, or NZ citizens)Minimum 3 years of roofing experience (residential or commercial)Skilled in metal roofing systemsAble to read plans and work safely at heightsAustralian recognised trade certificate or UK trade qualificationValid driver’s licence (Australian or transferrable international licence)Site leadership experience (for Supervisor applicants)What is on OfferSecure a long-term role with visa sponsorshipFull-time, permanent employment with reputable employersCompetitive pay and reliable work across varied projectsStep into a long-term career in Australia with some relocation support if neededAbout Lorg TalentLorg Talent is a specialist recruiter connecting tradespeople across Australia with trusted employers. We manage the recruitment and sponsorship process from start to finish and support candidates based either onshore or overseas who are ready to take the next step towards a long-term career in Australia.Apply Now:If this sounds like the right fit for you, apply now — our team will be in touch with suitable candidates to explore the opportunity further.",https://www.seek.com.au/job/85964211?type=standard&ref=search-standalone#sol=442b9c7e40c4f580119d78358f12dda8b8e0412c
Seek,Sous Chef or CDP,The Basin Dining Room,"Mona Vale, Sydney NSW","$75,000 – $90,000 per year + genours tips","The Basin Dining Room in Mona Vale is looking for a Sous chef or Chef de Partie.We are looking for someone to work directly under our head chef to help execute his vision and lead the team. Hands on leadership is a must for this role.Ideally, we are looking for someone aspiring to achieve great things, have input and make YOUR mark in the industry with us. We are open to molding our kitchen to your vision.Qualities we are looking for:-A love of food. We want someone with the same passion for produce and eating out as we do.-Being a great cook. It goes without saying we want someone who can produce delicious food.-Have goals. We want to be a part of your journey and help you achieve goals whilst running our kitchen.-Enjoys mentoring a team of chefs and leads by example. We have a great crew of chefs and want someone who is keen to lead them.We are located in upper northern beaches, so please do not apply if this is too far for you to travel.Sponsorship is possible in the future; however, we would require a minimum of 6 months working with us prior to discussing sponsorship. THIS POSITION IS ONLY OPEN TO APPLICANTS CURRENTLY IN AUSTRALIA.",https://www.seek.com.au/job/86051743?type=standard&ref=search-standalone#sol=5fe9dcc4fdc3d71792d8721eac24c052e248de86
Seek,Production Operator,VISY,"Tumut, Tumut, Snowy & Monaro NSW",Consistent Shifts & Competitive Pay & Benefits,"Production Operator – Pulp and PaperLooking for a tree change? Discover Tumut and join a world-class team shaping the future of sustainable paper production.Operate cutting-edge equipment at one of the world’s most sustainable kraft paper mills.Enjoy relocation and visa sponsorship support (eligibility criteria apply).Be part of a supportive team in a scenic Snowy Mountains community.About UsNestled in the picturesque Snowy Mountains region, our state-of-the-art pulp and paper mill in Tumut produces high-quality kraft paper for domestic and international markets. As an industry leader in sustainability, we’re committed to creating a better world while fostering a welcoming and inclusive workplace. Whether you enjoy outdoor adventures, peaceful surroundings, or a tight-knit community, Tumut is the perfect place to call home.What You’ll DoAs a Production Operator in our Pulp Mill, you will:Operate and monitor plant equipment, including digesters, fibrelines, recausticising units, lime kilns, and chemical recovery systems.Conduct in-process inspections using DCS and in-field checks to ensure optimal operation.Identify process improvement opportunities to enhance efficiency and production quality.Troubleshoot and resolve mechanical and operational issues in a high-risk, fast-paced environment.Collaborate with the team to achieve production targets while prioritising safety and sustainability.What You’ll BringRelevant qualifications in Pulp Making, Power Plant Operations, or Electrical Engineering.Experience in pulp mills, refineries, or similarly complex high-risk plant environments.Boiler and Turbine ticket (highly advantageous).A strong safety-first mindset and compliance with OHS&E standards.Mechanical aptitude and the ability to troubleshoot under pressure.Why You’ll Love Working with VisySustainability: Play a vital role in environmentally responsible manufacturing.Relocation & Sponsorship: Relocation assistance and visa sponsorship available for eligible candidates.Career Growth: Enjoy ongoing training and career development opportunities.Community & Lifestyle: Live and work in the beautiful Snowy Mountains, with easy access to outdoor activities and a welcoming local community.Ready to Join Us?Take the next step in your career and make Tumut your new home. Apply now to be part of our innovative and sustainable journey!Please note: Employment is subject to a criminal history check and pre-employment medical (including drug and alcohol testing).Visy is an equal opportunity employer committed to diversity and inclusion.",https://www.seek.com.au/job/86182527?type=standard&ref=search-standalone#sol=bf5f5983f5f6a677b6bc651f5b590e76de370d73
Seek,Chef opportunities - Manly Boathouse,Manly Boathouse,Brisbane QLD,Award rates with ALL penalties paid,"MANLY BOATHOUSE – CHEF OPPORTUNITIESManly Boathouse,the thriving restaurant in Eastern Bayside Brisbane, is seeking a skilled chefs/cooks to join our dynamic teamIf you have the right attitude and strong skills you can share - we can teach you a whole bunch on new skills - all whilst working in a fun and supportive team environment.We currently have 2 rolesRestaurant (FT hours)Fish & Chippery Chef (approx. 15 - 35 hours)Working with us will see you…….Working with the kitchen teams, showcasing your talent and creativity, alongside developing new skillsThe chance to work with some of Queensland and Australia’s best produce.A fun and supportive working environmentThe opportunity to work with a fun and engaging team, all within a supportive work environmentA bit about you……You will be an experienced Chef / CookMaybe youre doing your Cert 3 / 4 - we are open to students for these roles.You will be a team player and take direction as neededYou will know how to work in a food safety, compliant mannerYou will have a great sense of humour an positive approach to you work, and life.You will live close-by, or have your own transport – free parking providedWhat we offer….REAL work / life balanceWe love what we do - and do what we love.  As such we invest heavily in external and internal resources to upskill our teams, and welcome individuals who seek to learn.Supportive team environment that encourages personal and professional growth.A destination venue, with resort-style vibes and amazing water views overlooking the bay.OPEN TO SPONSORSHIP TRANSFER",https://www.seek.com.au/job/86344071?type=standard&ref=search-standalone#sol=4e4942206e28bfaef3753ec35dcab6046b80450e
Seek,Commis Chef/Chef de Partie,Public Dining Room,"Mosman, Sydney NSW","$70,000 – $80,000 per year","Commis Chef/Chef de PartieFull TimeIconic beachside restaurant seeking passionate & self-motivated Chefs to join our Kitchen team.About us:Public Dining Room is a contemporary fine dining Restaurant located on Sydney's beautiful Balmoral Beach in the affluent suburb of Mosman, seating 120 guests, featuring fresh local ingredients while incorporating global culinary influences. Since opening in 2008 the Restaurant has built a loyal following with the Mosman locals and is known for its quality food and warm professional service.About you:Strong attention to detail and the ability to manage multiple tasksLoves an exhilarating service & a kitchen that produces top quality foodExcellent organisation and communication skillsWe are looking for an enthusiastic team player, who will be responsible for coordinating a section and running the serviceA high level of hygiene standards and personal presentationHave a passion for food and demonstrate a creative flair.Working alongside the head and sous chefs, you will have ownership of the section!What's on offer:An opportunity to expand your career and work at one of Australia’s most iconic beachside venuesWe are seeking driven people with a genuine passion for food and the hospitality industryWork alongside a team of talented & friendly professionalsPositive and motivating team environment with great working conditionsExceptional salary package, plus tipsConsecutive rostered days offThe venue is accessible with bus services direct from Wynyard and ChatswoodInclusive of staff mealsDining discountsGreat team environment and conditionsFull-time (salary)Sponsorship available (subject to eligibility)All applications should be in writing via emailwebsite: www.publicdiningroom.com.au",https://www.seek.com.au/job/85882151?type=standard&ref=search-standalone#sol=e9c591aa4a0a6ffbe30b46b3848df86e0cb4dd27
